,FileID,file_freq,user_count,user_freq,prod_count,prod_freq,no_diff_count
0,dfccd8e23f0b03ec4db7a9a745ad7399,926,6,154.33333333333334,1,926.0,0
1,29962f9102502ee76bb3cddb8cf8c9ad,1422,1,1422.0,1,1422.0,1
2,fa3fa642378b9d98c0e2770611b92eb3,219,109,2.0091743119266057,8,27.375,6
3,48f90ea1af2c04677c6890db392ca088,282,282,1.0,3,94.0,0
4,d0ff310c25e3bd7ae919d34dc38fb0de,279,279,1.0,3,93.0,0
5,273e870ddd4e1374200131c3b1cbb184,283,283,1.0,3,94.33333333333333,0
6,95a63835260533ce78e31613de803607,283,283,1.0,3,94.33333333333333,0
7,bccdef04467a4ff9f4073d605c0d97b0,57,13,4.384615384615385,2,28.5,0
8,bdbfbbb6f12a394e41a75bef1fa2729c,281,281,1.0,3,93.66666666666667,0
9,d0051a6bd87a07ff2697624302a09220,285,285,1.0,3,95.0,0
10,287afb906d705052feefb6669636338e,280,280,1.0,3,93.33333333333333,0
11,6ed55db72e8c405b02f8157caf8c9f52,281,281,1.0,3,93.66666666666667,0
12,160504a64df2255768cf5e84dfaac213,280,280,1.0,3,93.33333333333333,0
13,1c609b42afaea4dacfa38c1f544a3bc5,282,282,1.0,3,94.0,0
14,a41e2f197f0ee945f7166a56824c59b1,277,277,1.0,3,92.33333333333333,0
15,e6940f9abe96908633d14d35035fc0e9,281,281,1.0,3,93.66666666666667,0
16,c45aec18d358e4ec45759115ebe9bcc3,286,286,1.0,3,95.33333333333333,0
17,dbf5e5917c9ab5070e88f8ecb05b459e,288,288,1.0,3,96.0,0
18,21d3bbe04c89a893db1d1386ff505bc9,286,286,1.0,3,95.33333333333333,0
19,587b409786a86fb1834b1984e060f036,283,283,1.0,3,94.33333333333333,0
20,8ad56a0a0053ccacf5beb2bf60018a29,283,283,1.0,3,94.33333333333333,0
21,0ed63a9cf6518c261a00fdc150a9bdb9,92,1,92.0,1,92.0,0
22,b452ea40178203b03beb3c2205c9a7c8,286,286,1.0,3,95.33333333333333,0
23,268e3169e8ed3b5975d6afea7e6a210d,286,286,1.0,3,95.33333333333333,0
24,39a2299d476c9fb2c885e6c50e79c66a,287,287,1.0,3,95.66666666666667,0
25,3f5f97b8a4db09989f158d11e78372db,284,284,1.0,3,94.66666666666667,0
26,afba10baa183b2a5ee9e7a44e06350cd,256,256,1.0,3,85.33333333333333,0
27,bf2dbe1ce720e54f5190f92731590e18,283,283,1.0,3,94.33333333333333,0
28,0a773e76c1126ca2be777550dcd74d86,285,285,1.0,3,95.0,0
29,0563d4a3b0ef5e158161eba1384a7073,282,282,1.0,3,94.0,0
30,4bf0889fb8af30dcf30c53c3aee14853,280,280,1.0,3,93.33333333333333,0
31,a2ef73d650e341b3251c54e6a58be0b6,278,278,1.0,3,92.66666666666667,0
32,687fc3678ea90c029db8b8391dd2497a,279,279,1.0,3,93.0,0
33,d658299ac9ec7e51d1f3cfd152b0f1ed,272,272,1.0,3,90.66666666666667,0
34,ee30602b0da639ff29012560cbcd25a7,191,113,1.6902654867256637,8,23.875,76
35,8b262f659a1794caa6c8157b3d18e1c4,361,361,1.0,5,72.2,0
36,ffe023042f06cb48603058b6245fc338,100,57,1.7543859649122806,5,20.0,0
37,b0568b09ae8eaf6f32a0476d1e60b069,299,9,33.22222222222222,7,42.714285714285715,0
38,792c447bc89bb70c0c3eba4caa4fecf0,62,55,1.1272727272727272,5,12.4,0
39,94d39a8c011528d94fdd1c459a06311a,20,2,10.0,1,20.0,2
40,efb87883ca35c2ab2a310c894a240c74,81,19,4.2631578947368425,5,16.2,6
41,33448acd2b7c34f6355c9338dd561dc2,403,375,1.0746666666666667,4,100.75,20
42,c1073a467b079240d6d7ae1d37bf5e49,119,23,5.173913043478261,6,19.833333333333332,1
43,110c045ea2d1a538d94f017e9ac7f1b9,85,69,1.2318840579710144,3,28.333333333333332,1
44,3d90c7e1a7c6739170b2655279bd6d8c,85,67,1.2686567164179106,3,28.333333333333332,0
45,ed4461a4046ce13c1d9e4ce03b2cca11,98,77,1.2727272727272727,3,32.666666666666664,0
46,bed59f817f85213b2e466ba18067258f,153,152,1.006578947368421,5,30.6,0
47,da0b59d0d65a40cd7c2b0c73e0f81daa,310,310,1.0,3,103.33333333333333,0
48,a9ebc7a8a4b14e37bccc70005ff414ff,432,401,1.0773067331670823,5,86.4,21
49,ea178fecbee8ecd0a2887a2cff3257c1,355,319,1.1128526645768024,6,59.166666666666664,14
50,dbf32e6fe9c12f33fa51abb1a18a4770,56,50,1.12,6,9.333333333333334,0
51,c68fc017e997eff582db5adfb691cecb,600,538,1.1152416356877324,8,75.0,19
52,981b5984a855a1ddb6c31ff3f33e3eae,408,384,1.0625,5,81.6,5
53,bab3f99e01775d4fbd75ea6ac82e670f,328,311,1.0546623794212218,6,54.666666666666664,2
54,d67f17bcde361b7d6410345c01036e91,321,308,1.0422077922077921,5,64.2,0
55,d189ef2fbbd597daad5ad446dd97d50b,902,875,1.030857142857143,6,150.33333333333334,0
56,2a6e14982f4c5f27738274a6ba2f738a,100,94,1.0638297872340425,8,12.5,1
57,4ad399136f70fce9cc5717db456c272f,685,631,1.0855784469096672,6,114.16666666666667,15
58,1154efd4e9d81feb4b82ad83026b8d43,147,110,1.3363636363636364,6,24.5,4
59,95ec58cbe3ad2dfccb29205a668de401,46,42,1.0952380952380953,4,11.5,0
60,8c0d9f4519838ce64423ec11dfbfb936,117,44,2.659090909090909,7,16.714285714285715,19
61,7451345af772cb8b0a6e68dbf4aa070c,57,56,1.0178571428571428,4,14.25,0
62,7618361ad7ed66b9cf27bdd85393f1e9,158,115,1.373913043478261,5,31.6,33
63,e6defa4dd3b352d13fda63ce61bca35b,27,18,1.5,5,5.4,5
64,bcc3032a3ea607fe367af1eb5dd5fd40,143,26,5.5,2,71.5,1
65,e15d46f5f88757aa56cc7225e67dab0d,151,135,1.1185185185185185,6,25.166666666666668,12
66,2987e52e3c092d7451363cabf9d10a57,74,61,1.2131147540983607,5,14.8,4
67,a7188936a384dd30431b2dc83de3d493,59,52,1.1346153846153846,5,11.8,2
68,734c6a26327598c5c3b54aa2d5489cde,59,54,1.0925925925925926,4,14.75,0
69,d36dbc2e1a8cd8dddbe9a8842f290658,537,445,1.2067415730337079,3,179.0,3
70,d9619b7adb3bd78e9bf77a73fd903b56,498,456,1.0921052631578947,5,99.6,31
71,43d0da49e348f7b35ebf4c25fa62bc54,123,4,30.75,3,41.0,0
72,0ec89b7843f5e06818b01de91ec3e8ad,177,142,1.2464788732394365,7,25.285714285714285,0
73,db6982bd881e0a7d56e88d1538998b29,43,42,1.0238095238095237,4,10.75,0
74,76373e1ece888b17b8c71ad0fefc9d75,26,5,5.2,4,6.5,0
75,19698648c1e167fb4b8c95c10a46ef52,188,182,1.032967032967033,7,26.857142857142858,0
76,cc8705cbf6fc1bbdb17c3c2763f98ee1,59,52,1.1346153846153846,7,8.428571428571429,0
77,912486b985117632017693c4a95f1c68,222,216,1.0277777777777777,5,44.4,3
78,1ea4b950d0cb72be37ee66a4e61362bc,734,529,1.387523629489603,8,91.75,135
79,98b17314bcf9e21f3cc1b21f4ce51df0,703,107,6.570093457943925,7,100.42857142857143,21
80,45f41dac8a5191d8300d0fe61a71a487,3,1,3.0,1,3.0,0
81,662a0a54b4b0b610522c988901ec46f6,83,70,1.1857142857142857,8,10.375,11
82,17dc452c69e6c25f886f17fea50c58fe,82,72,1.1388888888888888,8,10.25,9
83,7a8ac1f7328fe0b5b7465c61f227e34c,639,563,1.1349911190053286,4,159.75,24
84,1bbdba2e0f854601b7aec783317d69d1,124,4,31.0,3,41.333333333333336,15
85,bb414b3029582985324cba4ef46cc6c4,57,45,1.2666666666666666,4,14.25,0
86,c4a16c3229db3ee001ebf46cfe224099,51,13,3.923076923076923,3,17.0,0
87,fe4e0786be1f500936b79f2e37a194e5,90,22,4.090909090909091,4,22.5,4
88,4bf663bc683c375d77a2a6c6a90e2436,647,494,1.3097165991902835,3,215.66666666666666,43
89,624828133625e1301f38b856107f8474,162,162,1.0,4,40.5,0
90,39ef2cbab507a480ac80bb1d3a711e8a,32,2,16.0,1,32.0,1
91,407ceaed1fd4ef1ce08419d1bd3cfa55,64,26,2.4615384615384617,3,21.333333333333332,0
92,5c0932d77196fa0143a64afb1dac5379,291,24,12.125,5,58.2,90
93,a8a9df4466243509cc77d9cc0a6c07ab,58,19,3.0526315789473686,4,14.5,4
94,0f92b2a0e424674d554b798c28a266c4,197,134,1.4701492537313432,6,32.833333333333336,0
95,9a8a30f36801b2da850f0a9922378b37,1098,1042,1.053742802303263,8,137.25,33
96,4c145515dfe16cbdece2d682e2f204dc,308,262,1.1755725190839694,3,102.66666666666667,15
97,ca00a33f2745879982e53e930c94d704,2439,1479,1.6490872210953347,8,304.875,1
98,98b6b86519ab20df1dced4c5bcacb4c0,278,274,1.0145985401459854,6,46.333333333333336,0
99,f11a86b8b8fd4ae52b90ca4b72a51f92,41,7,5.857142857142857,3,13.666666666666666,15
100,78929ba10b6642b42bea89aac955aa76,660,452,1.4601769911504425,8,82.5,137
101,09e63c2eed608331512bc1fe4ae4a9a8,131,126,1.0396825396825398,7,18.714285714285715,1
102,ae3e14ba6d8d91f372d8d7add12f3e15,199,171,1.1637426900584795,6,33.166666666666664,11
103,3193cddca41631c5138445dc49b627c8,2125,1859,1.14308768154922,5,425.0,221
104,9b60b8ace9a5f8fae0a4234c7535a8d4,875,609,1.4367816091954022,3,291.6666666666667,3
105,4f3fb8ca42f50e9f2c0b93f241848999,136,132,1.0303030303030303,3,45.333333333333336,1
106,a760a1578a8af16346bacadfe9b3f310,582,315,1.8476190476190477,5,116.4,128
107,e6cf86565ec74e9609636b5793c55710,115,1,115.0,1,115.0,8
108,5f30cf455f25d09150bef4a309e6a03f,96,93,1.032258064516129,3,32.0,0
109,6f56bf6a2c7c7cdd95fcd16d01411bc5,790,719,1.0987482614742698,3,263.3333333333333,31
110,f3cb113a73c7bda34049589fff624cbd,825,758,1.0883905013192612,3,275.0,5
111,197ff4b998c4d4ea6af82a0e5e816b6a,181,108,1.6759259259259258,8,22.625,15
112,f9de58928e032702b4aaa397a26c8422,105,89,1.1797752808988764,7,15.0,10
113,45c4755df4be8734eb47684eb48d04fd,170,140,1.2142857142857142,5,34.0,0
114,5c8cef14249fc76341c0202ecbe75f51,223,223,1.0,3,74.33333333333333,0
115,c175d8d9be99b343fb5e845ae1683534,146,146,1.0,3,48.666666666666664,0
116,2ed1a4ce65cfef5469816899c6196f80,385,356,1.0814606741573034,8,48.125,23
117,5a105bc038b22a784a44f497b64572ed,64,40,1.6,3,21.333333333333332,1
118,1fb030f3e7d6f058fdbaa43999031271,828,780,1.0615384615384615,4,207.0,14
119,b474521c5f959d646a5ac59f2c8134ba,242,242,1.0,3,80.66666666666667,0
120,b77b66b13ef913c85935128ae9e67476,242,242,1.0,3,80.66666666666667,0
121,bc851007123a61096523b6ba29e3b86c,242,242,1.0,3,80.66666666666667,0
122,7cf66717a489b5772870e57ad51aeffa,208,147,1.4149659863945578,3,69.33333333333333,1
123,ee04f2ab220f5b0e6972b63b70d67b41,119,40,2.975,6,19.833333333333332,28
124,98c7c3972a6c48773c6b838749309905,51,48,1.0625,6,8.5,1
125,969304417c5e81b3d26f35e6503bf9f3,115,76,1.513157894736842,6,19.166666666666668,16
126,7cb41ab68c2c48ce2b10d9346aa9fa32,510,484,1.0537190082644627,3,170.0,2
127,8428280f3dc3b54082dd0d9238c4a696,147,147,1.0,3,49.0,0
128,5296f131f113e6a8cd1dda4809ecab78,38,35,1.0857142857142856,4,9.5,0
