,FileID,file_freq,user_count,user_freq,prod_count,prod_freq,no_diff_count
0,eaa6edf572ae289c27ac633f9c3633bf,138.0,111.0,1.2432432432432432,5.0,27.6,1.0
1,490fe5521881b612447f2b819ca93f0a,10.0,4.0,2.5,2.0,5.0,0.0
2,87e2652d9bb5a598172e4f52b3b2c4a0,385.0,349.0,1.1031518624641834,6.0,64.16666666666667,2.0
3,f132a1d3c579c1bef566244a6d5bfab3,172.0,165.0,1.0424242424242425,4.0,43.0,1.0
4,cd9563587d39fd2c141edefc1280e08e,108.0,74.0,1.4594594594594594,7.0,15.428571428571429,30.0
5,88fd7307d391ed6573d4875ed3a6fb39,135.0,88.0,1.5340909090909092,8.0,16.875,26.0
6,b449df889b8325d62e7dfa4a7d665d54,27.0,24.0,1.125,3.0,9.0,0.0
7,48bcb5ac3ed9964ed3b041613b2a3018,172.0,162.0,1.0617283950617284,9.0,19.11111111111111,2.0
8,b2f74392f1d2b4c0345ae52f92ca9dee,7604.0,6458.0,1.1774543202229792,10.0,760.4,987.0
9,91af18097e7e9895d44d7821dd38f86c,18.0,10.0,1.8,3.0,6.0,0.0
10,6ff056d7ddcf1da8bb3bd4a950185360,160.0,160.0,1.0,3.0,53.333333333333336,0.0
11,5be9a0fc8d3f425e4bcbf13df2c3e765,80.0,57.0,1.4035087719298245,7.0,11.428571428571429,4.0
12,cda909447277d4ecd06a768b70fe266d,40.0,27.0,1.4814814814814814,4.0,10.0,7.0
13,4d9e96c5df1d0dc0194e729e160a15c7,326.0,305.0,1.0688524590163935,7.0,46.57142857142857,3.0
14,e5c6b5e1a2924843241462891ee61551,95.0,85.0,1.1176470588235294,4.0,23.75,3.0
15,9c83e035ead8747203ab813556d83bab,160.0,135.0,1.1851851851851851,4.0,40.0,4.0
16,11cc3f32be5053b62a2a54cb5ea89873,1397.0,1.0,1397.0,1.0,1397.0,0.0
17,e4d298163560bf6d25df9816af20f90e,152.0,152.0,1.0,3.0,50.666666666666664,0.0
18,124f1b0f0a006cf273683fe6ae929e9f,2765.0,2334.0,1.1846615252784918,9.0,307.22222222222223,346.0
19,354584f7d999ba7a5258b6ce8c3e3d93,4333.0,3582.0,1.2096594081518706,10.0,433.3,614.0
20,9dac8f1e8f990e7e03e0c95c846d0a65,757.0,430.0,1.7604651162790699,7.0,108.14285714285714,2.0
21,2f13c60108d2921f02ced1d64da7a682,143.0,140.0,1.0214285714285714,3.0,47.666666666666664,1.0
22,a81a59e8f55c336a749b3280c9c79bc6,101.0,62.0,1.6290322580645162,5.0,20.2,8.0
23,3ab34321772edb704c579ce55f3f7e8a,976.0,905.0,1.0784530386740332,8.0,122.0,13.0
24,fddd774a329e14ea42709b1d4fdd92cc,949.0,874.0,1.085812356979405,5.0,189.8,15.0
25,861dce7f2cd7e9da6cb75f28a7eb15a6,572.0,497.0,1.1509054325955734,7.0,81.71428571428571,18.0
26,60535335880ee0ed4760c84f7497fa3b,428.0,247.0,1.7327935222672064,8.0,53.5,111.0
27,ef691123665086974db1f2cd77e5e95d,495.0,495.0,1.0,4.0,123.75,0.0
28,3f8d76406481f189eecaa3af8e3eb6c2,502.0,502.0,1.0,4.0,125.5,0.0
29,e6cea7b08d0d0da3277a62aa6ad4db92,504.0,504.0,1.0,4.0,126.0,0.0
30,6bd9ce0426b22e6bed49bf00ba0e6118,502.0,502.0,1.0,4.0,125.5,0.0
31,b3f5165658490cccd950ad6104b41272,147.0,147.0,1.0,3.0,49.0,0.0
32,1e113fa4e633360d63a27211d3d4ab6e,503.0,503.0,1.0,4.0,125.75,0.0
33,e6359d706931279497dc265f100598e4,504.0,504.0,1.0,4.0,126.0,0.0
