,FileID,file_freq,user_count,user_freq,prod_count,prod_freq,no_diff_count
0,9165ce07bea44404fad70af6b05515ff,466.0,362.0,1.287292817679558,6.0,77.66666666666667,68.0
1,f5e9853c4eddfd9d2efd7fbf600099b9,508.0,377.0,1.3474801061007957,7.0,72.57142857142857,118.0
2,c30fe341011219589c9d166f0d310810,462.0,340.0,1.3588235294117648,7.0,66.0,108.0
3,c64871c608840cfcf4fcc1476e30bf4f,1783.0,1680.0,1.0613095238095238,8.0,222.875,21.0
4,96d4559cc27b3624400c29a836749b9b,97.0,96.0,1.0104166666666667,3.0,32.333333333333336,0.0
5,2f6423f57ed4b7706fb48484ce43e6e6,1005.0,900.0,1.1166666666666667,7.0,143.57142857142858,90.0
6,8192e4ff6b2506bdcdd56315c6372005,3249.0,3145.0,1.0330683624801271,5.0,649.8,5.0
7,c3a65487d93ed2882c45aa6272c579a6,916.0,20.0,45.8,4.0,229.0,24.0
8,8e8b2537b7ad828072fa630959732208,1263.0,1263.0,1.0,3.0,421.0,0.0
9,39a4fa9842b9997337620218c73c13be,53.0,40.0,1.325,2.0,26.5,0.0
10,ddf49f90ea15e5397d5dcb7c86781ec0,167.0,163.0,1.0245398773006136,4.0,41.75,0.0
11,0c610c1f8d4664b330a7c57f279b521e,1099.0,268.0,4.100746268656716,7.0,157.0,72.0
12,91ba63bef179d4aeedfa2a294a7a67ca,299.0,299.0,1.0,3.0,99.66666666666667,0.0
13,3aea6ab9b46382e75432d197b1855e67,568.0,555.0,1.0234234234234234,9.0,63.111111111111114,1.0
14,77fd57d9c2d6aa404c6ed5004173d5d1,1430.0,1356.0,1.0545722713864307,6.0,238.33333333333334,6.0
15,57da1d05e30ad38757e5156a8c96f0df,1081.0,1060.0,1.019811320754717,8.0,135.125,12.0
16,7d0e0163f28803b3e5bc7a00919f8537,1610.0,10.0,161.0,4.0,402.5,78.0
17,b932e7bbe299ea55129be1eacfb88e1d,2046.0,1917.0,1.0672926447574336,6.0,341.0,105.0
18,3f7a5c9f900b03b478182111b8ecd3f8,178.0,165.0,1.0787878787878789,6.0,29.666666666666668,1.0
19,0499c6c861e8db7cbe7a4e825933404c,3044.0,2998.0,1.0153435623749165,3.0,1014.6666666666666,8.0
20,f88981abdc7029aae07c809049fe7d21,213.0,194.0,1.097938144329897,4.0,53.25,7.0
21,6840d82f0dc902099eb99c3b8fd78c67,212.0,144.0,1.4722222222222223,8.0,26.5,60.0
22,18b4f78824f455c8a80585b38e539fb8,62.0,26.0,2.3846153846153846,4.0,15.5,0.0
23,80c1e93b14c66e76470e25603ff752ac,214.0,214.0,1.0,7.0,30.571428571428573,0.0
24,4e88dda3f04d4fdd845c699682b1f824,248.0,241.0,1.0290456431535269,3.0,82.66666666666667,0.0
25,9b00e488ea461840d0ee0c6e95f7b870,1446.0,1346.0,1.074294205052006,9.0,160.66666666666666,36.0
26,63bc0be3e2dd59257e28e9f487325858,7.0,4.0,1.75,3.0,2.3333333333333335,1.0
27,388da19f39f3156465459265406ca16e,218.0,174.0,1.2528735632183907,4.0,54.5,20.0
28,3a107ee1c197290e774bae7b87ea7dd2,543.0,543.0,1.0,3.0,181.0,0.0
29,80cf8bc4d3fa72e186f99756a1812e5d,537.0,537.0,1.0,3.0,179.0,0.0
30,06f2afdc09a75aa80906782f1fda6353,90.0,75.0,1.2,7.0,12.857142857142858,3.0
31,11ae6229398de4b0201fcdec04eefc39,302.0,286.0,1.055944055944056,7.0,43.142857142857146,13.0
32,e3c28e481a4f6ab492f00f094e8e509d,311.0,293.0,1.0614334470989761,7.0,44.42857142857143,13.0
33,d6d2980e08e9b18b85587e38fd04ca87,204.0,189.0,1.0793650793650793,6.0,34.0,8.0
34,f23cc0debc23a85a9ac3fa0d4bbb261a,459.0,445.0,1.0314606741573034,7.0,65.57142857142857,9.0
35,30f49bbb28b93c9b7065be2d926f1997,91.0,56.0,1.625,7.0,13.0,25.0
36,a477d255ad2dba5b385fdd7390786e79,315.0,188.0,1.675531914893617,10.0,31.5,73.0
37,1565e83b5baa6ece6d07254c76794053,731.0,731.0,1.0,3.0,243.66666666666666,0.0
38,0f72c641000988317fa7931d52d02174,682.0,682.0,1.0,3.0,227.33333333333334,0.0
39,e535ce00d2a57ec13aeccd19521e71f2,667.0,667.0,1.0,3.0,222.33333333333334,0.0
40,31ee6e6943df2e89e7ede3bb9769f80d,670.0,670.0,1.0,3.0,223.33333333333334,0.0
41,20325488f6a280984c82788a1c55eb6a,227.0,227.0,1.0,3.0,75.66666666666667,0.0
42,90753ee81ee479b5a1fe70784419bcb6,229.0,229.0,1.0,3.0,76.33333333333333,0.0
43,4e840b5508e9397fff11729a62215127,233.0,233.0,1.0,3.0,77.66666666666667,0.0
44,603227aad19cb2ab674c4ffbe7e7c50f,177.0,172.0,1.0290697674418605,4.0,44.25,0.0
45,0d110e281fc83d8d4d73ac87ea8a9d46,222.0,128.0,1.734375,9.0,24.666666666666668,32.0
46,b048e6f41ca27d9b61094d37c9ee9374,437.0,350.0,1.2485714285714287,4.0,109.25,21.0
47,ece5e22ba29b035c140076484737e08c,440.0,440.0,1.0,3.0,146.66666666666666,0.0
48,8b28220a2fee7308d863af50a3381e0a,107.0,107.0,1.0,3.0,35.666666666666664,0.0
49,f0bd812c7460cfd8da033002f276c20e,115.0,115.0,1.0,3.0,38.333333333333336,0.0
50,b90e761be802f1cb551fa5e24adc1754,114.0,114.0,1.0,3.0,38.0,0.0
51,ba56a5a531fd789a945e08a852c6c865,577.0,485.0,1.1896907216494845,4.0,144.25,15.0
52,0562aa6c757d1c38aea53c38fdbf8c5f,102.0,102.0,1.0,3.0,34.0,0.0
53,3fac2fe539e61df3c24acfb4cb1bdc97,102.0,102.0,1.0,3.0,34.0,0.0
54,aac83cf38a409162d244bb72884a65f3,101.0,101.0,1.0,3.0,33.666666666666664,0.0
55,e91e7d91648d9c79fe888b21ae7cdd55,101.0,101.0,1.0,3.0,33.666666666666664,0.0
56,09f049df68068581cea9fee659d37c83,123.0,123.0,1.0,3.0,41.0,0.0
57,b3b82bdf50733e28cff591ef52c66971,123.0,123.0,1.0,3.0,41.0,0.0
58,c434d16b3d06598d3b0f5c0515ce3a78,321.0,321.0,1.0,3.0,107.0,0.0
59,0ea4dd6a48ada3b12aea322757c04dbc,1523.0,1523.0,1.0,3.0,507.6666666666667,0.0
60,4207cda7078aee418ab53b07fa948c15,916.0,897.0,1.0211817168338908,10.0,91.6,2.0
61,1830388ad462758146d691f1aedb2c89,334.0,250.0,1.336,4.0,83.5,43.0
62,ff2b0a6e5f4e4e9fe450a529d6cc4bd7,14.0,12.0,1.1666666666666667,5.0,2.8,0.0
63,bf351c9900bcddd8c84781e448d5af79,590.0,590.0,1.0,3.0,196.66666666666666,0.0
64,ca7ffeb34c3939e28b3a1a160bc65c9b,59.0,38.0,1.5526315789473684,7.0,8.428571428571429,7.0
65,1598fb1c32f2ac34b91adff3c6dcec25,21.0,16.0,1.3125,2.0,10.5,0.0
66,da94195f3ba6da9401fa0bc83de4ba07,108.0,96.0,1.125,4.0,27.0,10.0
67,ee725ea598df7256d845977bb8990995,1568.0,1564.0,1.0025575447570332,9.0,174.22222222222223,0.0
68,036ff968f1e57d267d28ed1809b17ce2,1921.0,1432.0,1.3414804469273742,7.0,274.42857142857144,288.0
69,20e42fc421f0a0ebb2be2252cdda3754,1992.0,1832.0,1.0873362445414847,8.0,249.0,138.0
70,b2f16f2eed41a4bcf6d481b7e7a7ceb2,770.0,762.0,1.010498687664042,3.0,256.6666666666667,0.0
71,2e67227144121a0243421589ed0ba9ae,284.0,275.0,1.0327272727272727,4.0,71.0,2.0
72,ebaafd6e3923a2cd526a89018f5a5844,215.0,195.0,1.1025641025641026,7.0,30.714285714285715,7.0
73,a639e8a304fc35513e2e40a45cad0870,205.0,188.0,1.0904255319148937,8.0,25.625,3.0
74,7fccec7d6c638057ce43f6fe1339ed45,306.0,287.0,1.0662020905923344,6.0,51.0,3.0
75,845aaf1d317866f75d7e89651d943165,2208.0,2194.0,1.0063810391978123,7.0,315.42857142857144,4.0
76,2b32ae7e86762a7d5654ae7a76a1d5c8,1321.0,1254.0,1.0534290271132376,7.0,188.71428571428572,7.0
77,e980dfb426e18241a2ad8bf2e5d3a898,216.0,216.0,1.0,3.0,72.0,0.0
78,3b649efab10edff51ceca7d07218317d,224.0,219.0,1.0228310502283104,5.0,44.8,0.0
79,cee9e91db1089d5953913bf2459def4c,807.0,647.0,1.2472952086553324,9.0,89.66666666666667,112.0
80,eea5d77c2db53070e3bb34ad73821114,4968.0,3054.0,1.6267190569744596,9.0,552.0,1642.0
81,73d0c652295e8d2c9ac55bf0109fb25e,628.0,475.0,1.3221052631578947,9.0,69.77777777777777,106.0
82,08df65041068c5053645d8fcbc64f1e2,538.0,389.0,1.3830334190231361,9.0,59.77777777777778,104.0
83,affcbeae8b3aa6c6831b7e940263559a,715.0,712.0,1.0042134831460674,3.0,238.33333333333334,0.0
84,c4e79d889c214dd54d85788ce36aa515,457.0,180.0,2.5388888888888888,7.0,65.28571428571429,80.0
85,5d2f046c3d4b969f8d0f42aaf6cf176b,218.0,218.0,1.0,3.0,72.66666666666667,0.0
86,5e733dcc2ffc075d4d0bb56376ed4c21,1493.0,260.0,5.742307692307692,7.0,213.28571428571428,158.0
87,642cd9b8c895b885ac938f92531fb438,54.0,29.0,1.8620689655172413,6.0,9.0,10.0
88,8b127899a987ccf5fed4adc03223c557,275.0,181.0,1.5193370165745856,3.0,91.66666666666667,8.0
89,6913a10abdd690b7500f6ee8d9760300,1751.0,1751.0,1.0,4.0,437.75,0.0
90,f7b09cc83a1d66671f2282446e788cf5,1739.0,1739.0,1.0,4.0,434.75,0.0
91,44b2f32cf4f9893aa22dc9bff2017988,14.0,13.0,1.0769230769230769,4.0,3.5,1.0
92,922b2004ac1342926ecda86e8c734130,270.0,155.0,1.7419354838709677,3.0,90.0,6.0
93,320c54ab01f54428261b39f65b2ed548,635.0,607.0,1.0461285008237233,8.0,79.375,3.0
94,45e4ceb5d142c42e8348f3f95eb5f8f1,220.0,173.0,1.2716763005780347,8.0,27.5,26.0
95,18ccac9e4a8f97babbbcdcde0f61ee39,1409.0,1404.0,1.0035612535612535,7.0,201.28571428571428,0.0
96,230d3e0d63491f9b9e2a5ded84dc9b49,1399.0,1395.0,1.0028673835125448,7.0,199.85714285714286,0.0
