,FileID,file_freq,user_count,user_freq,prod_count,prod_freq,no_diff_count
0,9590309b5aa04c1118340ea7dfb8fbe0,452.0,437.0,1.034324942791762,7.0,64.57142857142857,9.0
1,d6e8ace25e14873ddf2730725417bb2c,733.0,733.0,1.0,3.0,244.33333333333334,0.0
2,e2ab871f0848a77d41bdd6be05d7e72c,338.0,285.0,1.1859649122807017,8.0,42.25,44.0
3,f936364a499303e1bcefb987f9ceeb13,2088.0,1815.0,1.1504132231404958,8.0,261.0,200.0
4,61368d2617cfcf05742cfadc5f94d966,39.0,39.0,1.0,3.0,13.0,0.0
5,7d7fa279a87e41fbcd4564e5c9ca5f95,1222.0,1218.0,1.0032840722495895,3.0,407.3333333333333,0.0
6,59e9a53c41861a155d38f2d7cf59ece5,110.0,12.0,9.166666666666666,7.0,15.714285714285714,3.0
7,543fded92cb2f17d43027f697c1af3af,75.0,64.0,1.171875,6.0,12.5,0.0
8,80c3247e9482f80a512d7d86e4c76051,1332.0,1239.0,1.0750605326876512,10.0,133.2,82.0
9,b9a7072b08c7f49641f1fcfc3f281d6e,161.0,160.0,1.00625,3.0,53.666666666666664,0.0
10,6e814b27cbb1f10044fc7bfea24f3ead,130.0,94.0,1.3829787234042554,4.0,32.5,0.0
11,5db4f628f6a7ecd10ea0e1b769d0a6f9,20.0,3.0,6.666666666666667,2.0,10.0,4.0
12,29b0cae81f3af1a84a44a4e0fbda4db4,48.0,4.0,12.0,2.0,24.0,1.0
13,10854908e9dc9eabcec4da4d73f3f75a,7.0,7.0,1.0,3.0,2.3333333333333335,0.0
14,b7105c67c20de1ba2d5799d92b3d64c6,11.0,10.0,1.1,2.0,5.5,0.0
15,3289795c2af29e533664eeeab8c23758,53.0,6.0,8.833333333333334,2.0,26.5,2.0
16,93d5b06bd60ac549aa81d447a3df8b0b,66.0,64.0,1.03125,5.0,13.2,0.0
17,4c8a140373deaf799070b5cc0b67bad0,94.0,75.0,1.2533333333333334,4.0,23.5,0.0
18,2b24d5f13e1f84926cdcc0e47181be81,1866.0,1866.0,1.0,3.0,622.0,0.0
19,b591ae598deb242959e6b38673596f8d,73.0,69.0,1.0579710144927537,6.0,12.166666666666666,0.0
20,eacef59f0b88ccb5154397618cd960b8,6.0,3.0,2.0,2.0,3.0,0.0
21,68ed311ef57b6692529990781306e4fb,3666.0,3559.0,1.0300646248946332,5.0,733.2,22.0
22,388514ab4d14b5eda9da886e1749272b,79.0,71.0,1.1126760563380282,7.0,11.285714285714286,6.0
23,8dc52111e911113fbd0561adbf6c7779,30.0,7.0,4.285714285714286,3.0,10.0,0.0
24,23ec61f1438802f5bf19ed3c421df65f,697.0,684.0,1.0190058479532165,5.0,139.4,7.0
25,e06117c8bf94d1e27dcdfb9369263b00,473.0,466.0,1.0150214592274678,7.0,67.57142857142857,1.0
26,00f5aecb9b058eebbe7f90aa3e86b60f,1676.0,1666.0,1.006002400960384,7.0,239.42857142857142,2.0
27,25b2c813704e8987b4d509e4d5f96dd5,97.0,83.0,1.1686746987951808,5.0,19.4,0.0
28,1db1b75642b60564179f8192b7dc32bc,64.0,15.0,4.266666666666667,8.0,8.0,1.0
29,5f4aafc33c08d4173f9d5183bee064f3,149.0,149.0,1.0,3.0,49.666666666666664,0.0
30,dd10dbf8a0d77e122b2c6b2b072c2cd0,136.0,108.0,1.2592592592592593,6.0,22.666666666666668,0.0
31,f20d2378cbed407d117ab0cb89740c1e,566.0,236.0,2.3983050847457625,6.0,94.33333333333333,11.0
32,7305020570940279a909a61a1975fbc3,234.0,126.0,1.8571428571428572,6.0,39.0,96.0
33,103f54bb173c1c54dc483bc6fb1136d1,28.0,3.0,9.333333333333334,3.0,9.333333333333334,0.0
34,ef6f5d612122e6766aa3f9c08f3e6758,971.0,600.0,1.6183333333333334,6.0,161.83333333333334,347.0
35,477905f1601c47c8bf7e63a6303a89d0,350.0,322.0,1.0869565217391304,6.0,58.333333333333336,21.0
