,FileID,file_count,user_count,prod_count,no_diff_count,prod_open_max,prod_open_min,prod_open_mean,prod_open_std
0,c7bbddbc00817b295fa3c702fa2605e0,17,12,3,0,9,1,5.666666666666667,4.163331998932265
1,c1a1750b0488393065c683b3a7c4a611,516,456,4,44,234,6,129.0,121.08949858128354
2,de0a38cc0b8c2c158d2183a419862ec4,149,135,4,11,102,1,37.25,46.27724422795002
3,37851c36c5847c8caae1f24bce39f56a,66,57,6,1,27,2,11.0,9.757048734120374
4,b62c0eec4bd4eb397303be6ba75b753f,66,58,6,0,28,3,11.0,9.423375191511797
5,a8dcea2f69fd9eaf48b87352c1c05f81,12,11,3,0,8,1,4.0,3.605551275463989
6,65b95c676552e78dd091be66a9c5f399,259,206,4,47,183,5,64.75,81.54497736423338
7,be4687e7325af5c5968385e9a9a4f772,117,86,5,1,53,1,23.4,20.851858430365386
8,b7105c67c20de1ba2d5799d92b3d64c6,32,11,3,4,14,6,10.666666666666666,4.163331998932266
9,8dc52111e911113fbd0561adbf6c7779,21,11,5,0,16,1,4.2,6.610597552415364
10,8eca9a9c45581d958b7e40ab61acfd11,21,7,4,2,9,2,5.25,3.304037933599835
11,0ae952e4a8dec0d6532ea867b9a70c5b,125,116,6,0,48,1,20.833333333333332,20.932430978428346
12,28f4cdc86b1308cfc115465cb40647a9,1319,1242,9,51,793,1,146.55555555555554,261.5669661440026
13,6af1b04157173fb1241e79aa89cb8512,78,73,4,0,54,2,19.5,23.74166520416516
14,198b0b8178fdee1e76d530fe659f4c4a,59,59,3,0,34,11,19.666666666666668,12.503332889007368
15,6102e01c73eb84b3c33e9b384bcd0acc,627,525,5,93,293,2,125.4,116.38857332229827
16,a939ebbc9f78a19db0a8128106d2d030,656,558,4,92,463,1,164.0,206.52360639888118
17,0e181c7397d0c1a76e4b5a1369778984,24,22,7,1,7,2,3.4285714285714284,1.9880595947760098
18,5e96384d0475d7dcd8aae251d7ebea85,597,503,4,87,276,48,149.25,101.59847439799478
19,e31e31e7d75529625dc075543970616e,609,509,4,98,288,50,152.25,106.99649526970498
20,263df1767b6abdf63285e1d0c044352f,964,553,7,394,509,2,137.71428571428572,190.80593481835086
21,6c620f591abe7494c360fb932f82bcf3,2258,497,5,1699,1025,7,451.6,419.900940699113
22,e1f6299f0dc1174a718374ef0b701933,90,85,8,0,33,2,11.25,11.196300409382685
23,3c9467048f5d46cc7a2641ebff753cad,49,39,5,1,16,2,9.8,6.723094525588644
24,b2842133c89f59411cc137abbdf7e265,96,70,7,2,37,1,13.714285714285714,14.279522467672438
25,c0944963b4a5b05d77d750c32cb2100a,989,874,4,68,722,4,247.25,335.2206984460635
26,16df8d293e68415f651ac26d6bdc53c7,20,14,5,1,9,1,4.0,3.1622776601683795
27,f91aa252bf2ce2c4e32372ee2541e164,388,319,3,25,317,3,129.33333333333334,165.7417670152377
28,08a97e4a1ea33eef93d72e3b22c73883,138,136,6,0,59,2,23.0,22.342784070030305
29,c5d8368c819cd4202312edafc9875973,357,309,4,1,292,1,89.25,138.00090579412876
30,7c280072ff6b48260cdbac332ced6a7c,52,47,7,1,18,1,7.428571428571429,6.347102826149446
31,1f02a03811d2597cf0bd73bc84f5bf28,349,305,3,1,276,3,116.33333333333333,142.27555423660573
32,ccad19b2a60a907d9f3a021e7b3e65ad,372,335,4,0,308,1,93.0,145.92006944442792
33,03c747f325e1035ca81e70f40b674685,116,109,5,2,51,1,23.2,19.498717906570164
34,2572007107aa1ecdd4d2254dc59a757a,164,27,6,36,76,1,27.333333333333332,26.18905623856398
35,d446f6b289a9d7eff13ce7c865c386e9,641,641,3,0,352,36,213.66666666666666,161.63023644520644
36,1f44c0fee2902b453f7a46efaaba67bf,314,50,5,13,149,4,62.8,59.679979892758006
37,4dc6986f781e925a60d4d569b60a30e1,25,24,5,0,16,2,5.0,6.164414002968976
38,3e6f75db209f8ce0a892d2f0f2273868,293,8,1,0,293,293,293.0,0.0
39,0781bf500af9d7a168a09bae190a41ef,252,245,3,2,207,4,84.0,108.11567878897121
40,13fa454d834425ca703a9146c77066af,984,933,5,40,679,4,196.8,291.0836649487566
41,8b1336e7a979349a4ebfaac143abe632,129,82,6,40,95,1,21.5,36.286361074100554
42,0c9a67203ce5e4abd3139b9d08a7e6e8,244,208,6,31,174,1,40.666666666666664,67.59191273123336
43,153b4cf61b47b434b3accf29c583c9c6,71,67,5,0,23,1,14.2,9.364827814754525
44,82c17d7a8aa4c4a56eb59591c53a23fb,80,62,6,0,41,3,13.333333333333334,15.108496505829647
45,99b1ed8bfed8f07c723a7758533c2187,365,350,3,4,191,23,121.66666666666667,87.75724091682311
46,f50a59a681599548318663e4e271fd4d,106,91,6,3,57,1,17.666666666666668,21.37911753713578
47,1a38bf6a79886e9f57d7cdc94a02f4bd,377,310,5,56,286,4,75.4,120.61426118001138
48,fa4f8bedcd093c335784ecea666a8eb5,451,432,4,11,330,1,112.75,152.810067294883
49,5d06c94007b6791efd9fbc6549c314a2,413,351,6,42,231,1,68.83333333333333,97.65944228115715
50,b2bef6a56d82c62a042fe62fc750b5b1,364,296,4,7,245,2,91.0,111.10055505411904
51,7e207d9d665050a567f820dc86aea724,21,12,3,0,10,1,7.0,5.196152422706632
52,447573f32a7fae14ecd1bfb7d087af88,1079,1039,4,37,714,1,269.75,320.1336960292267
53,e11c35444c81596b0d44b0207bb318e8,13,10,5,0,5,1,2.6,1.51657508881031
54,f65210afaf35439dde4bef7b54504fdb,24,1,1,0,24,24,24.0,0.0
55,da3e514e063869f552963c05a9021d57,64,52,6,7,34,1,10.666666666666666,11.758684733704985
56,1afc9cad5486d134383976668ced6a3c,51,45,6,3,26,1,8.5,8.96102672688794
57,b0c7c5fd12245e13adfe4f9efd59364b,10,8,3,1,5,2,3.3333333333333335,1.5275252316519468
58,030f18621853fcc356afdc1e413f5d87,11,8,3,1,6,2,3.6666666666666665,2.0816659994661326
59,6f5e97251e99fdd92b774c81b7d36b02,10,7,3,0,5,1,3.3333333333333335,2.0816659994661326
60,06aa6c1ffe66000e210f002b8a6d706d,9,7,3,1,5,2,3.0,1.7320508075688772
61,55e835f87519addb1571afeef8c11b39,10,8,4,0,5,1,2.5,1.9148542155126762
62,00d143869adaf263057fb533b7c1d61e,49,13,5,3,19,6,9.8,5.215361924162119
63,ddc0b78e762ee7368545cf64d3c8a8f3,7,7,4,0,4,1,1.75,1.5
64,ae345afda24f01c0780f82e31158fdf0,216,216,3,0,132,23,72.0,55.326304774492215
65,34fe262b3ad042ce3a600b5e7d03769b,54,33,5,11,29,1,10.8,11.691877522451216
66,5c029931631200b54c019b6dd913e320,206,144,10,28,87,1,20.6,25.604687070925117
67,ef3dc001032328d9817c10b259eec03f,65,57,8,0,34,1,8.125,11.255950807081051
68,cfac61bb2f23faead590772c7203d62a,45,44,5,0,32,1,9.0,12.922847983320086
69,2cb5407f079d5a4661f4c109cc33821b,9,7,3,0,5,1,3.0,2.0
70,b4dd0ca41d84af58862b74dab0772b14,138,70,4,33,86,5,34.5,35.81898937714463
71,21f1eb61ca72bcf732129a0f3720a1a0,51,16,3,1,36,5,17.0,16.64331697709324
72,c2f86c419dbb1e0229890974b4dd67f3,329,319,6,8,148,3,54.833333333333336,62.69742153124533
73,7a0b2b4ca938028b32dbd5cd0e03e013,10,2,2,6,9,1,5.0,5.656854249492381
74,b7d191d895787d3a007c80c543701c21,17,15,3,1,12,2,5.666666666666667,5.507570547286102
75,269e5f8cd02a3422a4617918ac8c78f2,96,53,3,33,64,3,32.0,30.610455730027933
76,d3f6de38e2dbb9b72446da50a9dd88e8,61,44,4,0,26,5,15.25,11.84271928232701
77,5ef9e7392810fbb126fa4d820f07b99e,46,38,3,0,22,3,15.333333333333334,10.692676621563626
78,6e1d36d0ee373e3fb9d6cfeb4dc78cc4,63,63,3,0,35,4,21.0,15.716233645501712
79,cd56f6bd097a4ec3d0e232931094fd63,34,17,2,1,18,16,17.0,1.4142135623730951
80,29be7dab312478451518499be084c75c,123,99,3,19,60,17,41.0,21.93171219946131
81,85b878fc1a46462b53260266ec1ce798,20,5,4,0,13,1,5.0,5.656854249492381
82,67a61bef12638e242acabaed51e107d6,226,134,3,3,124,33,75.33333333333333,45.82939377008312
83,0b2c2298e9b2e7826918d8bf7fc3de7c,122,51,5,19,54,6,24.4,19.969977466186585
84,a6f275c95344710e01100cf3f0ba9fed,67,55,3,12,46,4,22.333333333333332,21.501937897160186
85,b000402cff1916a5dd95c3cf1740d15c,117,115,3,0,67,5,39.0,31.432467291003423
86,3d4b0d56519d66cfb6d4c12ace9c55a2,19,7,1,0,19,19,19.0,0.0
87,306b95031fba3c452adcf6308b6d8e27,64,48,7,0,19,1,9.142857142857142,8.39500985563391
88,69bfeda0340dbdb96b3d5023b49ce14f,159,149,4,0,64,11,39.75,25.837634050611783
89,9dd75173356028f745e6894af4e0df98,218,218,3,0,184,2,72.66666666666667,97.5773197691622
90,f35d206b8cbc8273a67df589e042c06e,91,89,3,1,72,5,30.333333333333332,36.363901514184825
91,d14eefdaddfce08a3dd30e12c7b28bc5,212,212,3,0,181,3,70.66666666666667,96.36562319278245
92,d73ea2e6831c213b79328469df96c7dc,210,210,3,0,179,3,70.0,95.22079604792222
93,225cc2d77da7deb6f1658c8046a000f1,212,212,3,0,182,3,70.66666666666667,97.16137778630629
94,dacdc135b9982bf83b8c5d8e375193a5,211,211,3,0,181,3,70.33333333333333,96.58847412260603
95,cc259e55e8b31883364c5f9369264b41,199,124,9,1,50,6,22.11111111111111,16.586473739499638
96,28be8d643edf78aa0e83c42296f87230,49,42,8,0,15,1,6.125,4.969550137731641
97,300b0b5ff41ffdd3e6607b9fe19951b4,260,174,6,64,150,2,43.333333333333336,57.33294573512394
98,fe4e0786be1f500936b79f2e37a194e5,217,56,5,6,75,12,43.4,30.41052449399714
99,2b603452b7e430891d1f6cc5487d8926,68,61,3,4,48,7,22.666666666666668,22.143471573656498
100,b0d4c8ebd6ee3664a9a7e17c63eb7660,122,87,5,0,62,3,24.4,23.233596363886498
101,ed6b98d7d9366ed8fa6c6e691b33cd43,11,10,4,0,7,1,2.75,2.8722813232690143
102,8e5167c2a35fdf156f1beab61a80866a,20,20,3,0,17,1,6.666666666666667,8.962886439832502
103,f373262bec5f1e8ed5c6e08e9e9256f6,173,114,3,6,94,17,57.666666666666664,38.68246803570493
104,5ee10e17f6846d4498b14343bfa72256,240,178,3,2,130,13,80.0,60.32412452742269
105,f5c65bcc43476a79ce9742efa6ef3772,16,7,4,3,7,1,4.0,2.943920288775949
106,095b1b61b3c122a8dbcdcbb39e2a2f39,340,324,4,13,164,2,85.0,79.97499609252883
107,6122054de8d5d95e2fef177590016032,47,31,7,9,24,1,6.714285714285714,8.459989868281674
108,9962cfdf3b9e28143e96b16ec77503b6,39,4,1,0,39,39,39.0,0.0
109,020102cb5b2cbde3f639d9ba7e15c9f3,131,115,7,6,75,1,18.714285714285715,26.030202238388938
110,74ac213e93d884ab32d19f24776e16b6,10,9,2,0,7,3,5.0,2.8284271247461903
111,b03343bf5d8090f8e900e48c74ceece6,54,30,5,5,20,1,10.8,8.34865258589672
112,67c8c0906cd97f0252b6761ee3b82ad0,4,4,3,0,2,1,1.3333333333333333,0.5773502691896258
113,5e89128c7fbe472f4810db7955b39162,171,112,5,55,139,2,34.2,58.97202726717135
114,7db54c390b2369cf1b399fb77cae9cdc,673,614,4,40,492,1,168.25,226.38076331702746
115,f0f223efccb8843ba775610bc51ace95,228,197,4,19,188,1,57.0,88.56259556569768
116,496a943ea45116b2a9f0d8a1e5c86182,1205,1205,3,0,775,113,401.6666666666667,339.0240896062304
117,61320720f94145755a15a4ef2e158b50,249,245,5,0,129,5,49.8,51.64010069703583
118,afec8a7ea1743dcc77011c14fb112af1,149,147,4,1,95,4,37.25,43.292609068985435
119,c046b0aa895d2fea41156e5bbd3f7e3f,159,153,3,2,100,8,53.0,46.03259714593562
120,3742b737e9dc3c1e0a717925944fc2ff,98,50,7,1,39,1,14.0,16.552945357246852
121,ba022903a45143b994bd9a6d9c73f73e,36,10,6,4,19,1,6.0,7.26636084983398
122,95b2d78e3dd683991a5b04cff89e2209,11,6,4,0,6,1,2.75,2.362907813126304
123,b951fe1a76a9147895012288a0ce1bad,653,593,7,34,474,1,93.28571428571429,176.1928056474065
124,9c3c9bf2e23637810d3ed411190612b0,1,1,1,0,1,1,1.0,0.0
125,f4dfb53a89db16b165b41ed45482d70a,95,90,7,0,36,1,13.571428571428571,12.367391841143425
126,1c38b0dbf8af06bf8bf3dc5dd6235a78,91,73,3,1,61,10,30.333333333333332,27.024680078279065
127,86b6ac42c1fff490b620f03c29de0452,370,224,8,45,171,2,46.25,53.04647557970814
128,dc9ffa7dec0ee93beae143f2a321b07c,92,27,1,0,92,92,92.0,0.0
129,c01bc7acade74e7e77bb56b84284763c,38,38,3,0,21,7,12.666666666666666,7.371114795831994
130,027fe22748845319610e3c744d0f9d91,7,5,3,0,3,1,2.3333333333333335,1.1547005383792515
131,9f4eefecfa0e10b8d485e1cc736cf5e5,86,78,3,1,52,12,28.666666666666668,20.816659994661325
132,35afdf35fd2751ff380b3386b60d597f,141,92,5,1,83,1,28.2,32.82072515956953
133,57f1dc9b12c9e1fbb35534b0c06dd2a1,144,50,7,21,58,1,20.571428571428573,24.18578882220675
134,690921dc73cce0dfa243b147bbbeaf12,119,100,7,6,84,1,17.0,30.160680805755476
135,a518ffc0bf406bda982f7c1c87f6e750,124,124,4,0,52,1,31.0,23.762715894162152
136,6c254c1bc3f7f213ed1c9ff69c55f47f,36,27,4,1,18,1,9.0,8.755950357709132
137,5e850848bde38364e966bc1b6520249a,2,2,1,0,2,2,2.0,0.0
138,4689ef1800c7c5a2522d899dc475ef04,4,4,2,0,3,1,2.0,1.4142135623730951
139,5e1a348f68b26b2e5b258909a643f4f1,5,5,3,0,3,1,1.6666666666666667,1.1547005383792517
140,99db2c418836068aee796a2c933c678a,342,290,6,36,257,1,57.0,100.76308847985953
141,9c7f6750fd659b777f07260c3845fca0,10,10,3,0,7,1,3.3333333333333335,3.214550253664318
142,63e7aace112189e86e917d64a5ec7757,30,19,5,5,17,2,6.0,6.363961030678928
143,d6ed0a1bbd4610ec211cd30627fe5cd0,8,3,1,0,8,8,8.0,0.0
144,00cc3e15a0f2aad83d53752c10fbd2e3,1015,960,4,20,739,1,253.75,346.6211909275023
145,39b7d764f517b5168cd31d866a2865bd,4,4,1,0,4,4,4.0,0.0
146,634199c76a5a14d6635314fdbb2ba23e,273,273,3,0,213,13,91.0,107.01401777337396
147,5b0beac56c64ac315e410e1d6e8d0ef1,268,268,3,0,208,12,89.33333333333333,104.33280085061138
148,6dc084d96d93ac457ea6aeebffba01c1,275,275,3,0,214,13,91.66666666666667,107.37938970460455
149,347031060b317a8a910d618ef6c6fc7d,273,273,3,0,211,12,91.0,105.64563407921787
150,9fdfa8533d60db1cf3a8ebc6c66feebf,275,275,3,0,213,13,91.66666666666667,106.60831737408358
151,7a20b7c8aa7244fd34ef0d7238bd92d3,974,850,7,104,657,1,139.14285714285714,242.83906095150655
152,f940fd441658b169076236596b13e5da,271,271,3,0,209,12,90.33333333333333,104.50996762669737
153,d815aa6ced3cf8d624345e67af02435e,271,271,3,0,210,12,90.33333333333333,105.27266185165708
154,a27afd0a3a9344e6da820fc67a7d3cca,268,268,3,0,209,12,89.33333333333333,105.10153820631425
155,95c72db4d40329a2157c58cb29b54c8a,270,270,3,0,212,12,90.0,107.01401777337396
156,27180d125d8c793f835aaf621351fa73,269,269,3,0,211,12,89.66666666666667,106.44403850537302
157,4697c0f926193c4ead2aa15fb4821ded,567,566,3,0,395,16,189.0,191.6428970768288
158,4fbfdcee806b2bb245b80299320dbcde,270,270,3,0,212,12,90.0,107.01401777337396
159,f331e441c432c20f52c43acb91896210,267,267,3,0,210,12,89.0,106.0801583709225
160,a94dccb9c390f5b6e09249970c16d757,160,160,3,0,108,6,53.333333333333336,51.39390365922142
161,bf7e906effd15782a23ed009851925fc,161,161,3,0,109,6,53.666666666666664,51.926229723843164
162,77b0b38d83bb41e3e050d975fe549ae9,157,157,3,0,105,6,52.333333333333336,49.80294502670834
163,2713baa11f0349e8952f990f46d5a465,278,278,3,0,216,13,92.66666666666667,108.31589603254608
164,5db69d9e0a4bbe5a12c901f3fe1c8a2e,276,276,3,0,215,13,92.0,107.9490620616965
165,89062d76a7ca432cd1f066adbee1771c,276,276,3,0,215,13,92.0,107.9490620616965
166,a5c30f0503144f8735f49eb6c036bcef,9,7,4,0,3,1,2.25,0.9574271077563381
167,f34371e9c5711e27a12e869aae2d91e3,14,13,5,1,10,1,2.8,4.024922359499621
168,7812549d9535c9a1880cf9f5edca980a,276,276,3,0,215,13,92.0,107.9490620616965
169,2373735bb9b73cd655815ab4f24af479,273,273,3,0,213,13,91.0,107.01401777337396
170,5a0fe187e5c7d02fa1feb2144cc20a8f,270,270,3,0,210,13,90.0,105.30432089900205
171,415c0610d3068a0ea3920a31b2d8ffd7,272,272,3,0,211,12,90.66666666666667,105.84107583227474
172,66f1b67efa8fac79ce7257b6cb7224c9,229,229,3,0,177,11,76.33333333333333,88.46091415610249
173,8d9e1ca4740557fb095d14f6bec0f70e,275,275,3,0,214,12,91.66666666666667,107.54688899886101
174,c53b67b9293ea40f7338699d4b09d402,274,274,3,0,213,13,91.33333333333333,106.80979980008077
175,2a77bbe9ef86651886239e40b173b02d,275,275,3,0,213,12,91.66666666666667,106.78170879571712
176,c101183a615d0478170df222f9209ef0,236,236,3,0,182,10,78.66666666666667,91.08969938106796
177,361eee73054f02a2e3a5a278b7ad8ac7,231,231,3,0,179,10,77.0,89.77193325310535
178,48d16e543a4656c0a76ef967f089e18b,273,273,3,0,213,12,91.0,107.17742299570372
179,3803e09017c4490eacdb13ba3865324e,261,261,3,0,205,12,87.0,103.435970532499
180,92563dead710483e220a410fba269a2f,264,264,3,0,208,12,88.0,105.14751542475932
181,e86463be0f789160d667a2a7f9f0cf26,265,265,3,0,209,12,88.33333333333333,105.71817882149377
182,6d2f8b12f38de2902b2ca75031e7b0cc,262,262,3,0,209,12,87.33333333333333,106.35945342720287
183,77302220eec5a56c0bb96adeac3dae88,258,258,3,0,203,13,86.0,102.35721762533407
184,e0b9d5a8d4bbd7aace33d4e75f400238,475,464,8,2,161,4,59.375,61.74587898336675
185,46d6c731926876785cf14799de27aecf,419,419,3,0,234,24,139.66666666666666,106.61300733650341
186,e555384a26710396bf416617fb93b260,171,39,3,6,110,12,57.0,49.48737212663449
187,09299c517e3a6abddd20376db3b5a17a,157,157,3,0,124,4,52.333333333333336,63.31139971074193
188,39a61e4f0cf7f5d91f0191c3c951c1d9,172,172,3,0,137,3,57.333333333333336,70.50059101407118
189,ecacc8f0396ef8a306c3eb4476d0025a,476,476,3,0,353,15,158.66666666666666,174.60336002876159
190,25919068d7fb5f85c2dd17426d3cb58a,434,434,3,0,315,14,144.66666666666666,154.3707657988822
191,014cd82bc70c00df6212e77d9e0a807b,84,84,3,0,67,3,28.0,34.219877264537345
192,573d8203be95dbf5861d78336d6208e0,197,191,3,4,152,5,65.66666666666667,76.78758580222024
193,8b9b507d86849dcc96ab55f0b613e747,296,296,3,0,214,10,98.66666666666667,104.58170649465103
194,68896de33aee67a506a92653972f6eb7,137,137,3,0,101,3,45.666666666666664,50.212880153734794
195,424b5c75c9eb9c896ea967936d999a82,803,661,8,90,605,1,100.375,212.2100963667846
196,4e84c9d1fd2d9f7d875e7db5e351c28b,218,134,8,68,128,3,27.25,43.47330872418813
197,483d8933d83d857929f98ea51744edcb,52,50,7,0,21,1,7.428571428571429,7.656307701434655
198,fb768a957870429e25b60e5680767f46,158,66,5,25,74,7,31.6,27.09797040370367
199,756d6395d3c45aac86450b60cd6c4e8c,90,86,5,4,60,2,18.0,24.28991560298224
200,28482c12336ea6da7d4b47f97f22e114,105,91,4,1,76,5,26.25,33.81690898549619
201,f315b4e2fa4e018953b5fe22caba65f6,10,9,3,1,7,1,3.3333333333333335,3.2145502536643185
202,6e2b4f633393bfb5b3a4cf9b6bf35985,26,7,5,0,17,1,5.2,6.797058187186572
