,FileID,file_count,user_count,prod_count,no_diff_count,prod_open_max,prod_open_min,prod_open_mean,prod_open_std
0,99f72f6d32a131602849a7851f2a68f7,120,8,7,2,39,1,17.142857142857142,15.826439602013792
1,05d8dd88fa342850d7245430ceed39bb,259,195,3,0,237,9,86.33333333333333,130.49648781991542
2,d26718ac9d1f71bb54454a5c50b99797,115,100,4,8,104,1,28.75,50.22864388639879
3,7d3b64cf8af2a5f2df3ae07757f6d2c4,331,331,3,0,191,54,110.33333333333333,71.66821703749392
4,098f3cc6706d61fcedb57bfd3ebce252,185,185,4,0,136,1,46.25,62.558639158259616
5,bcc5ad3a689af2287cd16c4ef244e82c,556,474,7,33,372,1,79.42857142857143,134.98747737334398
6,b72d9a8e2a2fdc626b5b124c71e79bd7,233,84,4,44,156,1,58.25,67.4604822593692
7,ec0904286eb9330360bc18cf8279d514,119,115,3,0,75,12,39.666666666666664,32.19213154380016
8,c3b5fe2b1e24f0ecdf6a9d8059fa871e,2,2,2,0,1,1,1.0,0.0
9,5da483c403234f7ff6a7890aa333ab11,517,497,4,0,365,2,129.25,167.03966594794184
10,adf6cf2c0478f41f0d9f8ad72402e90b,165,81,9,0,59,1,18.333333333333332,20.579115627256677
11,28f4cdc86b1308cfc115465cb40647a9,1630,1523,8,63,964,5,203.75,333.6626825317535
12,6102e01c73eb84b3c33e9b384bcd0acc,265,232,5,29,129,1,53.0,55.52927156014204
13,f9bd1bcbfe5eca023f2b77aefdaca219,333,280,5,47,250,1,66.6,105.13943123300601
14,5e96384d0475d7dcd8aae251d7ebea85,254,222,5,30,122,1,50.8,53.39194695831947
15,263df1767b6abdf63285e1d0c044352f,499,249,6,241,348,1,83.16666666666667,134.1244447021745
16,e31e31e7d75529625dc075543970616e,264,228,4,35,125,14,66.0,55.767373974394744
17,7451345af772cb8b0a6e68dbf4aa070c,41,39,5,0,18,1,8.2,6.534523701081817
18,e96df353c3c194a6399cffb52428cf45,230,96,8,53,107,1,28.75,38.725222493135625
19,efd1f51f4d4cb25af13de70e73b2ec5e,170,99,5,2,82,7,34.0,34.69149751740331
20,2a57bad867fb6035702f0f4a6a6d6747,164,1,1,1,164,164,164.0,0.0
21,f50a59a681599548318663e4e271fd4d,138,103,5,0,84,1,27.6,36.14277244484712
22,6c620f591abe7494c360fb932f82bcf3,1019,226,4,770,504,55,254.75,230.23810139360805
23,cd56f6bd097a4ec3d0e232931094fd63,55,19,2,1,34,21,27.5,9.192388155425117
24,792c447bc89bb70c0c3eba4caa4fecf0,18,18,5,0,12,1,3.6,4.774934554525329
25,37092cb94f1b128f35bbe1d1fc31c8a9,210,199,6,7,181,1,35.0,71.93052203341779
26,3eaca58709eae1a54242fc6abd28fac2,1890,1855,4,9,1320,2,472.5,619.1615298126976
27,e2f2cb3f54375d573701953fb5f7cbfd,1970,1910,3,21,1375,28,656.6666666666666,677.9618966677504
28,8923a455dc52dec9e8c10308dae1f5b1,56,51,4,5,44,1,14.0,20.11632835948615
29,f9de58928e032702b4aaa397a26c8422,83,73,5,8,37,1,16.6,15.00999666888704
30,e6eadbda622808a02381ab926ef070ae,13,13,3,0,9,2,4.333333333333333,4.041451884327381
31,bca9999cf427042e48227ffd68895750,57,50,1,0,57,57,57.0,0.0
32,ef3dc001032328d9817c10b259eec03f,34,29,7,0,13,1,4.857142857142857,4.375255094603872
33,f0941403afc19ff19e272b18fd8376b4,94,77,6,10,69,1,15.666666666666666,26.402020124730353
34,837c6ab1e8e5020c15b0726d43ce258e,58,35,6,17,38,1,9.666666666666666,14.13742079258684
35,414768cd7596b6065602fcb0cc345e9a,52,38,6,13,30,1,8.666666666666666,11.075498483890765
36,fa28129383b3e0c3fb985e063659ceac,195,185,5,4,161,1,39.0,69.32171376992926
37,9dfdb0f3da04a26f6d72aecc06c7bb0f,15,10,2,1,10,5,7.5,3.5355339059327378
38,a480ad1fe315285954d901dfe0b51f94,182,182,3,0,97,10,60.666666666666664,45.23641600893392
39,67c911505685ba84ff20137088553ca1,841,802,4,11,624,1,210.25,290.0843268200932
40,9717d89e1b613fdd84b18e68b8ae1147,651,651,3,0,448,24,217.0,214.5390407361793
41,dc8e95070401f7efbf0510eada01eb10,340,194,7,17,287,1,48.57142857142857,105.7935995903614
42,d446f6b289a9d7eff13ce7c865c386e9,601,601,3,0,328,23,200.33333333333334,158.44978173962036
43,c0944963b4a5b05d77d750c32cb2100a,966,867,3,43,720,15,322.0,361.2021594619833
44,2300c801ee285127c25995826d983eb6,256,229,3,13,170,27,85.33333333333333,75.04887296511076
45,7cb41ab68c2c48ce2b10d9346aa9fa32,574,540,3,1,430,24,191.33333333333334,212.19173719382508
46,f3cb113a73c7bda34049589fff624cbd,857,795,3,3,618,12,285.6666666666667,307.2300983519247
47,7a8ac1f7328fe0b5b7465c61f227e34c,716,654,4,33,520,1,179.0,239.6872962841377
48,447573f32a7fae14ecd1bfb7d087af88,1399,1336,4,51,937,2,349.75,420.68307548557266
49,e0b9d5a8d4bbd7aace33d4e75f400238,512,505,8,3,204,2,64.0,70.77327986505318
50,ae26ac8e6875d81a718882ad5b3e3784,507,485,4,5,341,4,126.75,155.30266149254064
51,dbf32e6fe9c12f33fa51abb1a18a4770,25,25,3,0,17,1,8.333333333333334,8.082903768654761
52,70a565d6c1a5030e0e01c93943e086c8,134,83,3,1,101,8,44.666666666666664,49.52103929981007
53,3d4b0d56519d66cfb6d4c12ace9c55a2,11,4,1,0,11,11,11.0,0.0
54,476f3fa261a5a274870925cb781d7033,148,114,3,1,90,19,49.333333333333336,36.610563138708116
55,2564d73fda87df05f07dc4f7a7d2ceb2,3,3,3,0,1,1,1.0,0.0
56,ed177620b30f39ed8d03dbf51b391215,74,73,4,1,37,1,18.5,14.798648586948742
57,580328ab47fda55466a046c8b8f8f94d,72,49,2,1,69,3,36.0,46.66904755831214
58,cc8705cbf6fc1bbdb17c3c2763f98ee1,48,48,5,0,16,1,9.6,5.941380311005179
59,a518ffc0bf406bda982f7c1c87f6e750,168,168,4,0,73,1,42.0,31.517191076194166
